pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result
217614532,NoLimit/sc16craft_ecgrid6x115_shuffled.cnf,3139278,GHackCOMSPS_no_DRUP,6921,ghack,153215,complete,1836.88,1835.82,434792.0,UNSAT
217614533,NoLimit/sc16craft_ecgrid6x115_shuffled.cnf,3139278,BreakIDCOMiniSatPS,6952,default,153569,complete,1482.07,1481.23,385780.0,UNSAT
217614534,NoLimit/sc16craft_ecgrid6x115_shuffled.cnf,3139278,abcdSAT_lim,6976,default,153681,timeout (cpu),5000.11,4997.23,462628.0,UNKNOWN
217614535,NoLimit/sc16craft_ecgrid6x115_shuffled.cnf,3139278,glueminisat-2.2.10-81,7148,default,154250,complete,4281.94,4279.62,640588.0,UNSAT
217614536,NoLimit/sc16craft_ecgrid6x115_shuffled.cnf,3139278,YalSAT 03r,7212,default,154458,timeout (cpu),5000.12,4997.22,8000.0,UNKNOWN
217614537,NoLimit/sc16craft_ecgrid6x115_shuffled.cnf,3139278,Lingeling bbc notrace,7218,default,154470,complete,1160.48,1159.89,250320.0,UNSAT
217614538,NoLimit/sc16craft_ecgrid6x115_shuffled.cnf,3139278,COMiniSatPS Chandrasekhar no DRUP,7243,no_drup,154600,complete,2174.08,2172.86,440384.0,UNSAT
217614539,NoLimit/sc16craft_ecgrid6x115_shuffled.cnf,3139278,MapleCOMSPS_CHB_no_DRUP,7244,CHB_VSIDS_no_drup,154602,complete,3348.4,3346.47,485144.0,UNSAT
217614540,NoLimit/sc16craft_ecgrid6x115_shuffled.cnf,3139278,MapleCOMSPS_LRB_no_DRUP,7245,LRB_VSIDS_no_drup,154604,complete,2681.55,2680.19,443784.0,UNSAT
217614541,NoLimit/sc16craft_ecgrid6x115_shuffled.cnf,3139278,MapleCOMSPS_no_DRUP,7246,seq_LRB_VSIDS_no_drup,154606,complete,1927.82,1926.71,402780.0,UNSAT
217614542,NoLimit/sc16craft_ecgrid6x115_shuffled.cnf,3139278,Splatz 06v notrace,7257,default,154629,complete,651.496,651.127,159488.0,UNSAT
217614543,NoLimit/sc16craft_ecgrid6x115_shuffled.cnf,3139278,CHBR_glucose_agile,7267,default,154646,timeout (cpu),5000.03,4997.23,400548.0,UNKNOWN
217614544,NoLimit/sc16craft_ecgrid6x115_shuffled.cnf,3139278,CHBR_glucose_tuned_agile,7268,default,154648,timeout (cpu),5000.11,4997.52,400164.0,UNKNOWN
217614545,NoLimit/sc16craft_ecgrid6x115_shuffled.cnf,3139278,tb_glucose_agile,7269,default,154650,timeout (cpu),5000.02,4997.23,386200.0,UNKNOWN
217614546,NoLimit/sc16craft_ecgrid6x115_shuffled.cnf,3139278,tc_glucose_agile,7270,default,154652,complete,736.241,735.831,293200.0,UNSAT
217614547,NoLimit/sc16craft_ecgrid6x115_shuffled.cnf,3139278,Riss6,7273,noPP,154662,complete,1463.27,1462.44,286888.0,UNSAT
217614548,NoLimit/sc16craft_ecgrid6x115_shuffled.cnf,3139278,Riss6,7273,default,154663,complete,2722.15,2720.37,357552.0,UNSAT
217614549,NoLimit/sc16craft_ecgrid6x115_shuffled.cnf,3139278,Riss6,7273,blackbox,154664,timeout (cpu),5000.09,4997.23,371452.0,UNKNOWN
217614550,NoLimit/sc16craft_ecgrid6x115_shuffled.cnf,3139278,MapleCMS,7285,default,154695,timeout (cpu),5000.07,4997.42,365052.0,UNKNOWN
217614551,NoLimit/sc16craft_ecgrid6x115_shuffled.cnf,3139278,MapleGlucose,7293,default,154714,complete,2228.82,2227.54,336152.0,UNSAT
217616312,NoLimit/sc16craft_ecgrid6x135_shuffled.cnf,3139367,GHackCOMSPS_no_DRUP,6921,ghack,153215,complete,3464.63,3462.69,509404.0,UNSAT
217616313,NoLimit/sc16craft_ecgrid6x135_shuffled.cnf,3139367,BreakIDCOMiniSatPS,6952,default,153569,complete,3762.7,3760.5,509200.0,UNSAT
217616314,NoLimit/sc16craft_ecgrid6x135_shuffled.cnf,3139367,abcdSAT_lim,6976,default,153681,complete,4658.58,4655.92,455408.0,UNSAT
217616315,NoLimit/sc16craft_ecgrid6x135_shuffled.cnf,3139367,glueminisat-2.2.10-81,7148,default,154250,complete,4038.0,4035.71,655344.0,UNSAT
217616316,NoLimit/sc16craft_ecgrid6x135_shuffled.cnf,3139367,YalSAT 03r,7212,default,154458,timeout (cpu),5000.06,4997.21,8064.0,UNKNOWN
217616317,NoLimit/sc16craft_ecgrid6x135_shuffled.cnf,3139367,Lingeling bbc notrace,7218,default,154470,complete,1533.52,1532.69,301432.0,UNSAT
217616318,NoLimit/sc16craft_ecgrid6x135_shuffled.cnf,3139367,COMiniSatPS Chandrasekhar no DRUP,7243,no_drup,154600,complete,4969.02,4966.2,524448.0,UNSAT
217616319,NoLimit/sc16craft_ecgrid6x135_shuffled.cnf,3139367,MapleCOMSPS_CHB_no_DRUP,7244,CHB_VSIDS_no_drup,154602,timeout (cpu),5000.01,4997.23,491456.0,UNKNOWN
217616320,NoLimit/sc16craft_ecgrid6x135_shuffled.cnf,3139367,MapleCOMSPS_LRB_no_DRUP,7245,LRB_VSIDS_no_drup,154604,complete,2550.57,2549.16,510564.0,UNSAT
217616321,NoLimit/sc16craft_ecgrid6x135_shuffled.cnf,3139367,MapleCOMSPS_no_DRUP,7246,seq_LRB_VSIDS_no_drup,154606,complete,3154.53,3152.78,562992.0,UNSAT
217616322,NoLimit/sc16craft_ecgrid6x135_shuffled.cnf,3139367,Splatz 06v notrace,7257,default,154629,complete,972.847,972.285,169944.0,UNSAT
217616323,NoLimit/sc16craft_ecgrid6x135_shuffled.cnf,3139367,CHBR_glucose_agile,7267,default,154646,timeout (cpu),5000.04,4997.42,408532.0,UNKNOWN
217616324,NoLimit/sc16craft_ecgrid6x135_shuffled.cnf,3139367,CHBR_glucose_tuned_agile,7268,default,154648,timeout (cpu),5000.03,4996.72,408528.0,UNKNOWN
217616325,NoLimit/sc16craft_ecgrid6x135_shuffled.cnf,3139367,tb_glucose_agile,7269,default,154650,complete,4910.69,4907.84,458120.0,UNSAT
217616326,NoLimit/sc16craft_ecgrid6x135_shuffled.cnf,3139367,tc_glucose_agile,7270,default,154652,complete,1174.29,1173.63,376936.0,UNSAT
217616327,NoLimit/sc16craft_ecgrid6x135_shuffled.cnf,3139367,Riss6,7273,noPP,154662,complete,2233.71,2232.47,398860.0,UNSAT
217616328,NoLimit/sc16craft_ecgrid6x135_shuffled.cnf,3139367,Riss6,7273,default,154663,complete,2505.58,2504.14,394868.0,UNSAT
217616329,NoLimit/sc16craft_ecgrid6x135_shuffled.cnf,3139367,Riss6,7273,blackbox,154664,timeout (cpu),5000.06,4997.23,410556.0,UNKNOWN
217616330,NoLimit/sc16craft_ecgrid6x135_shuffled.cnf,3139367,MapleCMS,7285,default,154695,timeout (cpu),5000.04,4997.23,367924.0,UNKNOWN
217616331,NoLimit/sc16craft_ecgrid6x135_shuffled.cnf,3139367,MapleGlucose,7293,default,154714,complete,4750.05,4747.34,401824.0,UNSAT
217615852,NoLimit/sc16craft_ecgrid6x155_shuffled.cnf,3139344,GHackCOMSPS_no_DRUP,6921,ghack,153215,complete,3816.31,3814.09,621308.0,UNSAT
217615853,NoLimit/sc16craft_ecgrid6x155_shuffled.cnf,3139344,BreakIDCOMiniSatPS,6952,default,153569,complete,3906.93,3904.73,529212.0,UNSAT
217615854,NoLimit/sc16craft_ecgrid6x155_shuffled.cnf,3139344,abcdSAT_lim,6976,default,153681,complete,4722.57,4719.91,485012.0,UNSAT
217615855,NoLimit/sc16craft_ecgrid6x155_shuffled.cnf,3139344,glueminisat-2.2.10-81,7148,default,154250,timeout (cpu),5000.1,4997.22,428344.0,UNKNOWN
217615856,NoLimit/sc16craft_ecgrid6x155_shuffled.cnf,3139344,YalSAT 03r,7212,default,154458,timeout (cpu),5000.1,4997.51,8156.0,UNKNOWN
217615857,NoLimit/sc16craft_ecgrid6x155_shuffled.cnf,3139344,Lingeling bbc notrace,7218,default,154470,complete,2282.58,2281.39,376760.0,UNSAT
217615858,NoLimit/sc16craft_ecgrid6x155_shuffled.cnf,3139344,COMiniSatPS Chandrasekhar no DRUP,7243,no_drup,154600,timeout (cpu),5000.12,4997.33,634180.0,UNKNOWN
217615859,NoLimit/sc16craft_ecgrid6x155_shuffled.cnf,3139344,MapleCOMSPS_CHB_no_DRUP,7244,CHB_VSIDS_no_drup,154602,timeout (cpu),5000.01,4997.12,512196.0,UNKNOWN
217615860,NoLimit/sc16craft_ecgrid6x155_shuffled.cnf,3139344,MapleCOMSPS_LRB_no_DRUP,7245,LRB_VSIDS_no_drup,154604,complete,4860.2,4857.44,643920.0,UNSAT
217615861,NoLimit/sc16craft_ecgrid6x155_shuffled.cnf,3139344,MapleCOMSPS_no_DRUP,7246,seq_LRB_VSIDS_no_drup,154606,complete,2699.37,2697.86,508524.0,UNSAT
217615862,NoLimit/sc16craft_ecgrid6x155_shuffled.cnf,3139344,Splatz 06v notrace,7257,default,154629,complete,895.214,894.691,167452.0,UNSAT
217615863,NoLimit/sc16craft_ecgrid6x155_shuffled.cnf,3139344,CHBR_glucose_agile,7267,default,154646,timeout (cpu),5000.07,4997.23,442052.0,UNKNOWN
217615864,NoLimit/sc16craft_ecgrid6x155_shuffled.cnf,3139344,CHBR_glucose_tuned_agile,7268,default,154648,timeout (cpu),5000.08,4997.52,442052.0,UNKNOWN
217615865,NoLimit/sc16craft_ecgrid6x155_shuffled.cnf,3139344,tb_glucose_agile,7269,default,154650,timeout (cpu),5000.05,4997.23,449356.0,UNKNOWN
217615866,NoLimit/sc16craft_ecgrid6x155_shuffled.cnf,3139344,tc_glucose_agile,7270,default,154652,complete,1287.06,1286.4,387192.0,UNSAT
217615867,NoLimit/sc16craft_ecgrid6x155_shuffled.cnf,3139344,Riss6,7273,noPP,154662,complete,3518.06,3516.02,404868.0,UNSAT
217615868,NoLimit/sc16craft_ecgrid6x155_shuffled.cnf,3139344,Riss6,7273,default,154663,complete,3002.7,3000.97,397136.0,UNSAT
217615869,NoLimit/sc16craft_ecgrid6x155_shuffled.cnf,3139344,Riss6,7273,blackbox,154664,timeout (cpu),5000.07,4997.23,504148.0,UNKNOWN
217615870,NoLimit/sc16craft_ecgrid6x155_shuffled.cnf,3139344,MapleCMS,7285,default,154695,timeout (cpu),5000.01,4997.52,371504.0,UNKNOWN
217615871,NoLimit/sc16craft_ecgrid6x155_shuffled.cnf,3139344,MapleGlucose,7293,default,154714,complete,4535.84,4533.27,476476.0,UNSAT
217616072,NoLimit/sc16craft_ecgrid6x165_shuffled.cnf,3139355,GHackCOMSPS_no_DRUP,6921,ghack,153215,complete,3713.68,3711.64,616632.0,UNSAT
217616073,NoLimit/sc16craft_ecgrid6x165_shuffled.cnf,3139355,BreakIDCOMiniSatPS,6952,default,153569,timeout (cpu),5000.11,4997.33,637296.0,UNKNOWN
217616074,NoLimit/sc16craft_ecgrid6x165_shuffled.cnf,3139355,abcdSAT_lim,6976,default,153681,timeout (cpu),5000.04,4997.23,443096.0,UNKNOWN
217616075,NoLimit/sc16craft_ecgrid6x165_shuffled.cnf,3139355,glueminisat-2.2.10-81,7148,default,154250,timeout (cpu),5000.07,4997.22,851008.0,UNKNOWN
217616076,NoLimit/sc16craft_ecgrid6x165_shuffled.cnf,3139355,YalSAT 03r,7212,default,154458,timeout (cpu),5000.1,4997.51,8176.0,UNKNOWN
217616077,NoLimit/sc16craft_ecgrid6x165_shuffled.cnf,3139355,Lingeling bbc notrace,7218,default,154470,complete,2280.66,2279.44,377900.0,UNSAT
217616078,NoLimit/sc16craft_ecgrid6x165_shuffled.cnf,3139355,COMiniSatPS Chandrasekhar no DRUP,7243,no_drup,154600,complete,4641.98,4639.4,644232.0,UNSAT
217616079,NoLimit/sc16craft_ecgrid6x165_shuffled.cnf,3139355,MapleCOMSPS_CHB_no_DRUP,7244,CHB_VSIDS_no_drup,154602,timeout (cpu),5000.06,4997.23,597528.0,UNKNOWN
217616080,NoLimit/sc16craft_ecgrid6x165_shuffled.cnf,3139355,MapleCOMSPS_LRB_no_DRUP,7245,LRB_VSIDS_no_drup,154604,complete,4225.95,4223.55,641784.0,UNSAT
217616081,NoLimit/sc16craft_ecgrid6x165_shuffled.cnf,3139355,MapleCOMSPS_no_DRUP,7246,seq_LRB_VSIDS_no_drup,154606,complete,3806.13,3803.96,588652.0,UNSAT
217616082,NoLimit/sc16craft_ecgrid6x165_shuffled.cnf,3139355,Splatz 06v notrace,7257,default,154629,complete,1017.17,1016.59,188088.0,UNSAT
217616083,NoLimit/sc16craft_ecgrid6x165_shuffled.cnf,3139355,CHBR_glucose_agile,7267,default,154646,timeout (cpu),5000.11,4997.33,432232.0,UNKNOWN
217616084,NoLimit/sc16craft_ecgrid6x165_shuffled.cnf,3139355,CHBR_glucose_tuned_agile,7268,default,154648,timeout (cpu),5000.02,4997.22,432232.0,UNKNOWN
217616085,NoLimit/sc16craft_ecgrid6x165_shuffled.cnf,3139355,tb_glucose_agile,7269,default,154650,complete,4454.17,4451.59,465128.0,UNSAT
217616086,NoLimit/sc16craft_ecgrid6x165_shuffled.cnf,3139355,tc_glucose_agile,7270,default,154652,complete,1598.95,1598.06,395920.0,UNSAT
217616087,NoLimit/sc16craft_ecgrid6x165_shuffled.cnf,3139355,Riss6,7273,noPP,154662,complete,2232.25,2230.95,391272.0,UNSAT
217616088,NoLimit/sc16craft_ecgrid6x165_shuffled.cnf,3139355,Riss6,7273,default,154663,complete,3167.87,3165.98,444912.0,UNSAT
217616089,NoLimit/sc16craft_ecgrid6x165_shuffled.cnf,3139355,Riss6,7273,blackbox,154664,timeout (cpu),5000.11,4997.23,492144.0,UNKNOWN
217616090,NoLimit/sc16craft_ecgrid6x165_shuffled.cnf,3139355,MapleCMS,7285,default,154695,timeout (cpu),5000.1,4997.33,384308.0,UNKNOWN
217616091,NoLimit/sc16craft_ecgrid6x165_shuffled.cnf,3139355,MapleGlucose,7293,default,154714,timeout (cpu),5000.03,4997.23,443328.0,UNKNOWN
217617652,NoLimit/sc16craft_ecgrid6x175_shuffled.cnf,3139434,GHackCOMSPS_no_DRUP,6921,ghack,153215,timeout (cpu),5000.01,4996.72,655944.0,UNKNOWN
217617653,NoLimit/sc16craft_ecgrid6x175_shuffled.cnf,3139434,BreakIDCOMiniSatPS,6952,default,153569,complete,4378.85,4376.68,639428.0,UNSAT
217617654,NoLimit/sc16craft_ecgrid6x175_shuffled.cnf,3139434,abcdSAT_lim,6976,default,153681,timeout (cpu),5000.09,4997.22,440216.0,UNKNOWN
217617655,NoLimit/sc16craft_ecgrid6x175_shuffled.cnf,3139434,glueminisat-2.2.10-81,7148,default,154250,timeout (cpu),5000.09,4997.12,781900.0,UNKNOWN
217617656,NoLimit/sc16craft_ecgrid6x175_shuffled.cnf,3139434,YalSAT 03r,7212,default,154458,timeout (cpu),5000.1,4997.22,8184.0,UNKNOWN
217617657,NoLimit/sc16craft_ecgrid6x175_shuffled.cnf,3139434,Lingeling bbc notrace,7218,default,154470,complete,2437.72,2436.42,397040.0,UNSAT
217617658,NoLimit/sc16craft_ecgrid6x175_shuffled.cnf,3139434,COMiniSatPS Chandrasekhar no DRUP,7243,no_drup,154600,timeout (cpu),5000.07,4997.33,645912.0,UNKNOWN
217617659,NoLimit/sc16craft_ecgrid6x175_shuffled.cnf,3139434,MapleCOMSPS_CHB_no_DRUP,7244,CHB_VSIDS_no_drup,154602,timeout (cpu),5000.06,4996.82,618076.0,UNKNOWN
217617660,NoLimit/sc16craft_ecgrid6x175_shuffled.cnf,3139434,MapleCOMSPS_LRB_no_DRUP,7245,LRB_VSIDS_no_drup,154604,timeout (cpu),5000.06,4997.23,644232.0,UNKNOWN
217617661,NoLimit/sc16craft_ecgrid6x175_shuffled.cnf,3139434,MapleCOMSPS_no_DRUP,7246,seq_LRB_VSIDS_no_drup,154606,timeout (cpu),5000.06,4997.23,695216.0,UNKNOWN
217617662,NoLimit/sc16craft_ecgrid6x175_shuffled.cnf,3139434,Splatz 06v notrace,7257,default,154629,complete,1077.99,1077.38,206300.0,UNSAT
217617663,NoLimit/sc16craft_ecgrid6x175_shuffled.cnf,3139434,CHBR_glucose_agile,7267,default,154646,timeout (cpu),5000.05,4997.23,439384.0,UNKNOWN
217617664,NoLimit/sc16craft_ecgrid6x175_shuffled.cnf,3139434,CHBR_glucose_tuned_agile,7268,default,154648,timeout (cpu),5000.05,4997.23,449516.0,UNKNOWN
217617665,NoLimit/sc16craft_ecgrid6x175_shuffled.cnf,3139434,tb_glucose_agile,7269,default,154650,timeout (cpu),5000.06,4997.23,501928.0,UNKNOWN
217617666,NoLimit/sc16craft_ecgrid6x175_shuffled.cnf,3139434,tc_glucose_agile,7270,default,154652,complete,1527.27,1526.4,385312.0,UNSAT
217617667,NoLimit/sc16craft_ecgrid6x175_shuffled.cnf,3139434,Riss6,7273,noPP,154662,complete,4025.61,4023.3,475860.0,UNSAT
217617668,NoLimit/sc16craft_ecgrid6x175_shuffled.cnf,3139434,Riss6,7273,default,154663,complete,4087.53,4085.22,470516.0,UNSAT
217617669,NoLimit/sc16craft_ecgrid6x175_shuffled.cnf,3139434,Riss6,7273,blackbox,154664,timeout (cpu),5000.12,4997.23,473912.0,UNKNOWN
217617670,NoLimit/sc16craft_ecgrid6x175_shuffled.cnf,3139434,MapleCMS,7285,default,154695,timeout (cpu),5000.05,4997.23,388708.0,UNKNOWN
217617671,NoLimit/sc16craft_ecgrid6x175_shuffled.cnf,3139434,MapleGlucose,7293,default,154714,timeout (cpu),5000.05,4997.23,439344.0,UNKNOWN
217616652,NoLimit/sc16craft_ecgrid6x185_shuffled.cnf,3139384,GHackCOMSPS_no_DRUP,6921,ghack,153215,complete,3396.81,3394.9,631832.0,UNSAT
217616653,NoLimit/sc16craft_ecgrid6x185_shuffled.cnf,3139384,BreakIDCOMiniSatPS,6952,default,153569,complete,2325.76,2324.43,524836.0,UNSAT
217616654,NoLimit/sc16craft_ecgrid6x185_shuffled.cnf,3139384,abcdSAT_lim,6976,default,153681,timeout (cpu),5000.03,4997.11,448084.0,UNKNOWN
217616655,NoLimit/sc16craft_ecgrid6x185_shuffled.cnf,3139384,glueminisat-2.2.10-81,7148,default,154250,timeout (cpu),5000.1,4997.23,750968.0,UNKNOWN
217616656,NoLimit/sc16craft_ecgrid6x185_shuffled.cnf,3139384,YalSAT 03r,7212,default,154458,timeout (cpu),5000.07,4996.71,8212.0,UNKNOWN
217616657,NoLimit/sc16craft_ecgrid6x185_shuffled.cnf,3139384,Lingeling bbc notrace,7218,default,154470,complete,3001.94,3000.31,457920.0,UNSAT
217616658,NoLimit/sc16craft_ecgrid6x185_shuffled.cnf,3139384,COMiniSatPS Chandrasekhar no DRUP,7243,no_drup,154600,timeout (cpu),5000.03,4997.23,653864.0,UNKNOWN
217616659,NoLimit/sc16craft_ecgrid6x185_shuffled.cnf,3139384,MapleCOMSPS_CHB_no_DRUP,7244,CHB_VSIDS_no_drup,154602,timeout (cpu),5000.11,4997.23,617432.0,UNKNOWN
217616660,NoLimit/sc16craft_ecgrid6x185_shuffled.cnf,3139384,MapleCOMSPS_LRB_no_DRUP,7245,LRB_VSIDS_no_drup,154604,complete,4201.47,4199.45,655972.0,UNSAT
217616661,NoLimit/sc16craft_ecgrid6x185_shuffled.cnf,3139384,MapleCOMSPS_no_DRUP,7246,seq_LRB_VSIDS_no_drup,154606,complete,3800.35,3797.89,665432.0,UNSAT
217616662,NoLimit/sc16craft_ecgrid6x185_shuffled.cnf,3139384,Splatz 06v notrace,7257,default,154629,complete,1288.28,1287.53,218512.0,UNSAT
217616663,NoLimit/sc16craft_ecgrid6x185_shuffled.cnf,3139384,CHBR_glucose_agile,7267,default,154646,timeout (cpu),5000.09,4997.12,440276.0,UNKNOWN
217616664,NoLimit/sc16craft_ecgrid6x185_shuffled.cnf,3139384,CHBR_glucose_tuned_agile,7268,default,154648,timeout (cpu),5000.1,4997.23,445140.0,UNKNOWN
217616665,NoLimit/sc16craft_ecgrid6x185_shuffled.cnf,3139384,tb_glucose_agile,7269,default,154650,timeout (cpu),5000.07,4997.23,486056.0,UNKNOWN
217616666,NoLimit/sc16craft_ecgrid6x185_shuffled.cnf,3139384,tc_glucose_agile,7270,default,154652,complete,1887.17,1886.11,442812.0,UNSAT
217616667,NoLimit/sc16craft_ecgrid6x185_shuffled.cnf,3139384,Riss6,7273,noPP,154662,complete,2532.76,2531.31,438528.0,UNSAT
217616668,NoLimit/sc16craft_ecgrid6x185_shuffled.cnf,3139384,Riss6,7273,default,154663,timeout (cpu),5000.09,4997.23,483788.0,UNKNOWN
217616669,NoLimit/sc16craft_ecgrid6x185_shuffled.cnf,3139384,Riss6,7273,blackbox,154664,timeout (cpu),5000.06,4997.32,495300.0,UNKNOWN
217616670,NoLimit/sc16craft_ecgrid6x185_shuffled.cnf,3139384,MapleCMS,7285,default,154695,timeout (cpu),5000.01,4997.12,406672.0,UNKNOWN
217616671,NoLimit/sc16craft_ecgrid6x185_shuffled.cnf,3139384,MapleGlucose,7293,default,154714,timeout (cpu),5000.1,4997.23,443368.0,UNKNOWN
217617332,NoLimit/sc16craft_ecgrid6x195_shuffled.cnf,3139418,GHackCOMSPS_no_DRUP,6921,ghack,153215,complete,3604.43,3602.67,655032.0,UNSAT
217617333,NoLimit/sc16craft_ecgrid6x195_shuffled.cnf,3139418,BreakIDCOMiniSatPS,6952,default,153569,timeout (cpu),5000.07,4997.23,655164.0,UNKNOWN
217617334,NoLimit/sc16craft_ecgrid6x195_shuffled.cnf,3139418,abcdSAT_lim,6976,default,153681,timeout (cpu),5000.02,4997.23,445756.0,UNKNOWN
217617335,NoLimit/sc16craft_ecgrid6x195_shuffled.cnf,3139418,glueminisat-2.2.10-81,7148,default,154250,timeout (cpu),5000.12,4997.33,800612.0,UNKNOWN
217617336,NoLimit/sc16craft_ecgrid6x195_shuffled.cnf,3139418,YalSAT 03r,7212,default,154458,timeout (cpu),5000.05,4997.11,8296.0,UNKNOWN
217617337,NoLimit/sc16craft_ecgrid6x195_shuffled.cnf,3139418,Lingeling bbc notrace,7218,default,154470,complete,2973.76,2972.21,466672.0,UNSAT
217617338,NoLimit/sc16craft_ecgrid6x195_shuffled.cnf,3139418,COMiniSatPS Chandrasekhar no DRUP,7243,no_drup,154600,complete,3993.66,3991.38,648692.0,UNSAT
217617339,NoLimit/sc16craft_ecgrid6x195_shuffled.cnf,3139418,MapleCOMSPS_CHB_no_DRUP,7244,CHB_VSIDS_no_drup,154602,timeout (cpu),5000.09,4997.33,622984.0,UNKNOWN
217617340,NoLimit/sc16craft_ecgrid6x195_shuffled.cnf,3139418,MapleCOMSPS_LRB_no_DRUP,7245,LRB_VSIDS_no_drup,154604,timeout (cpu),5000.09,4996.82,668616.0,UNKNOWN
217617341,NoLimit/sc16craft_ecgrid6x195_shuffled.cnf,3139418,MapleCOMSPS_no_DRUP,7246,seq_LRB_VSIDS_no_drup,154606,timeout (cpu),5000.05,4997.22,716436.0,UNKNOWN
217617342,NoLimit/sc16craft_ecgrid6x195_shuffled.cnf,3139418,Splatz 06v notrace,7257,default,154629,complete,1208.33,1207.63,228324.0,UNSAT
217617343,NoLimit/sc16craft_ecgrid6x195_shuffled.cnf,3139418,CHBR_glucose_agile,7267,default,154646,timeout (cpu),5000.07,4997.22,435628.0,UNKNOWN
217617344,NoLimit/sc16craft_ecgrid6x195_shuffled.cnf,3139418,CHBR_glucose_tuned_agile,7268,default,154648,timeout (cpu),5000.01,4997.23,439016.0,UNKNOWN
217617345,NoLimit/sc16craft_ecgrid6x195_shuffled.cnf,3139418,tb_glucose_agile,7269,default,154650,timeout (cpu),5000.03,4997.22,442680.0,UNKNOWN
217617346,NoLimit/sc16craft_ecgrid6x195_shuffled.cnf,3139418,tc_glucose_agile,7270,default,154652,complete,1785.98,1784.96,451692.0,UNSAT
217617347,NoLimit/sc16craft_ecgrid6x195_shuffled.cnf,3139418,Riss6,7273,noPP,154662,complete,3772.63,3770.51,458372.0,UNSAT
217617348,NoLimit/sc16craft_ecgrid6x195_shuffled.cnf,3139418,Riss6,7273,default,154663,complete,3017.23,3015.52,458464.0,UNSAT
217617349,NoLimit/sc16craft_ecgrid6x195_shuffled.cnf,3139418,Riss6,7273,blackbox,154664,timeout (cpu),5000.11,4997.33,518348.0,UNKNOWN
217617350,NoLimit/sc16craft_ecgrid6x195_shuffled.cnf,3139418,MapleCMS,7285,default,154695,timeout (cpu),5000.09,4997.23,404596.0,UNKNOWN
217617351,NoLimit/sc16craft_ecgrid6x195_shuffled.cnf,3139418,MapleGlucose,7293,default,154714,timeout (cpu),5000.1,4997.23,456076.0,UNKNOWN
217616112,NoLimit/sc16craft_ecgrid6x205_shuffled.cnf,3139357,GHackCOMSPS_no_DRUP,6921,ghack,153215,timeout (cpu),5000.08,4997.23,752860.0,UNKNOWN
217616113,NoLimit/sc16craft_ecgrid6x205_shuffled.cnf,3139357,BreakIDCOMiniSatPS,6952,default,153569,timeout (cpu),5000.09,4997.23,751756.0,UNKNOWN
217616114,NoLimit/sc16craft_ecgrid6x205_shuffled.cnf,3139357,abcdSAT_lim,6976,default,153681,timeout (cpu),5000.08,4997.22,491952.0,UNKNOWN
217616115,NoLimit/sc16craft_ecgrid6x205_shuffled.cnf,3139357,glueminisat-2.2.10-81,7148,default,154250,timeout (cpu),5000.12,4997.23,868092.0,UNKNOWN
217616116,NoLimit/sc16craft_ecgrid6x205_shuffled.cnf,3139357,YalSAT 03r,7212,default,154458,timeout (cpu),5000.06,4997.11,8312.0,UNKNOWN
217616117,NoLimit/sc16craft_ecgrid6x205_shuffled.cnf,3139357,Lingeling bbc notrace,7218,default,154470,complete,3384.08,3382.25,503352.0,UNSAT
217616118,NoLimit/sc16craft_ecgrid6x205_shuffled.cnf,3139357,COMiniSatPS Chandrasekhar no DRUP,7243,no_drup,154600,complete,4293.31,4290.91,648836.0,UNSAT
217616119,NoLimit/sc16craft_ecgrid6x205_shuffled.cnf,3139357,MapleCOMSPS_CHB_no_DRUP,7244,CHB_VSIDS_no_drup,154602,timeout (cpu),5000.05,4997.23,616460.0,UNKNOWN
217616120,NoLimit/sc16craft_ecgrid6x205_shuffled.cnf,3139357,MapleCOMSPS_LRB_no_DRUP,7245,LRB_VSIDS_no_drup,154604,timeout (cpu),5000.02,4997.23,676912.0,UNKNOWN
217616121,NoLimit/sc16craft_ecgrid6x205_shuffled.cnf,3139357,MapleCOMSPS_no_DRUP,7246,seq_LRB_VSIDS_no_drup,154606,timeout (cpu),5000.11,4997.23,797204.0,UNKNOWN
217616122,NoLimit/sc16craft_ecgrid6x205_shuffled.cnf,3139357,Splatz 06v notrace,7257,default,154629,complete,1394.84,1394.05,233040.0,UNSAT
217616123,NoLimit/sc16craft_ecgrid6x205_shuffled.cnf,3139357,CHBR_glucose_agile,7267,default,154646,timeout (cpu),5000.05,4997.12,432696.0,UNKNOWN
217616124,NoLimit/sc16craft_ecgrid6x205_shuffled.cnf,3139357,CHBR_glucose_tuned_agile,7268,default,154648,timeout (cpu),5000.1,4997.23,439724.0,UNKNOWN
217616125,NoLimit/sc16craft_ecgrid6x205_shuffled.cnf,3139357,tb_glucose_agile,7269,default,154650,timeout (cpu),5000.02,4997.23,502060.0,UNKNOWN
217616126,NoLimit/sc16craft_ecgrid6x205_shuffled.cnf,3139357,tc_glucose_agile,7270,default,154652,complete,2039.27,2038.1,459212.0,UNSAT
217616127,NoLimit/sc16craft_ecgrid6x205_shuffled.cnf,3139357,Riss6,7273,noPP,154662,complete,3657.19,3655.29,462920.0,UNSAT
217616128,NoLimit/sc16craft_ecgrid6x205_shuffled.cnf,3139357,Riss6,7273,default,154663,timeout (cpu),5000.04,4997.23,478572.0,UNKNOWN
