pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result
212246607,RandomSat/fla-400-4.cnf.bz2,2846278,CSCCSat,6796,default,152351,complete,1428.85,1428.02,1462600.0,SAT-VERIFIED
212246608,RandomSat/fla-400-4.cnf.bz2,2846278,DCCAlm,6816,default,152787,timeout (cpu),5000.01,4997.12,1880444.0,UNKNOWN
212246609,RandomSat/fla-400-4.cnf.bz2,2846278,dimetheus,6791,randomsat,152343,timeout (cpu),5000.1,4997.22,117672.0,UNKNOWN
212246610,RandomSat/fla-400-4.cnf.bz2,2846278,multi-sat,6772,default,152088,complete,944.619,944.081,169068.0,SAT-VERIFIED
212246611,RandomSat/fla-400-4.cnf.bz2,2846278,polypower1.0,7193,default,154337,timeout (cpu),5000.07,4997.33,2089412.0,UNKNOWN
212246612,RandomSat/fla-400-4.cnf.bz2,2846278,polypower2.0,7304,default,154728,timeout (cpu),5000.04,4997.22,2089420.0,UNKNOWN
212246613,RandomSat/fla-400-4.cnf.bz2,2846278,stocBCD,7201,default,154357,timeout (cpu),5000.05,4997.11,114548.0,UNKNOWN
212246614,RandomSat/fla-400-5.cnf.bz2,2846279,cmsat5_agile,7014,default,153826,complete,93.9715,93.922,161144.0,SAT-VERIFIED
212246615,RandomSat/fla-400-5.cnf.bz2,2846279,CSCCSat,6796,default,152351,timeout (cpu),5000.01,4997.11,1462732.0,UNKNOWN
212246616,RandomSat/fla-400-5.cnf.bz2,2846279,DCCAlm,6816,default,152787,timeout (cpu),5000.03,4997.43,1880444.0,UNKNOWN
212246617,RandomSat/fla-400-5.cnf.bz2,2846279,dimetheus,6791,randomsat,152343,timeout (cpu),5000.04,4997.11,117672.0,UNKNOWN
212246618,RandomSat/fla-400-5.cnf.bz2,2846279,multi-sat,6772,default,152088,complete,482.78,482.509,153684.0,SAT-VERIFIED
212246619,RandomSat/fla-400-5.cnf.bz2,2846279,polypower1.0,7193,default,154337,timeout (cpu),5000.08,4997.11,2089412.0,UNKNOWN
212246620,RandomSat/fla-400-5.cnf.bz2,2846279,polypower2.0,7304,default,154728,timeout (cpu),5000.09,4997.32,2089420.0,UNKNOWN
212246621,RandomSat/fla-400-5.cnf.bz2,2846279,stocBCD,7201,default,154357,timeout (cpu),5000.04,4997.11,114548.0,UNKNOWN
212246622,RandomSat/fla-400-6.cnf.bz2,2846280,cmsat5_agile,7014,default,153826,timeout (cpu),5000.03,4997.12,250888.0,UNKNOWN
212246623,RandomSat/fla-400-6.cnf.bz2,2846280,CSCCSat,6796,default,152351,timeout (cpu),5000.05,4997.11,1462732.0,UNKNOWN
212246624,RandomSat/fla-400-6.cnf.bz2,2846280,DCCAlm,6816,default,152787,timeout (cpu),5000.03,4997.52,1880444.0,UNKNOWN
212246625,RandomSat/fla-400-6.cnf.bz2,2846280,dimetheus,6791,randomsat,152343,timeout (cpu),5000.06,4997.11,117676.0,UNKNOWN
212246626,RandomSat/fla-400-6.cnf.bz2,2846280,multi-sat,6772,default,152088,complete,517.63,517.377,167580.0,SAT-VERIFIED
212246627,RandomSat/fla-400-6.cnf.bz2,2846280,polypower1.0,7193,default,154337,timeout (cpu),5000.08,4997.22,2089412.0,UNKNOWN
212246628,RandomSat/fla-400-6.cnf.bz2,2846280,polypower2.0,7304,default,154728,timeout (cpu),5000.08,4997.22,2089420.0,UNKNOWN
212246629,RandomSat/fla-400-6.cnf.bz2,2846280,stocBCD,7201,default,154357,timeout (cpu),5000.09,4997.21,114548.0,UNKNOWN
212246630,RandomSat/fla-400-7.cnf.bz2,2846281,cmsat5_agile,7014,default,153826,complete,3405.24,3403.34,238832.0,SAT-VERIFIED
212246631,RandomSat/fla-400-7.cnf.bz2,2846281,CSCCSat,6796,default,152351,timeout (cpu),5000.02,4996.72,1462732.0,UNKNOWN
212246632,RandomSat/fla-400-7.cnf.bz2,2846281,DCCAlm,6816,default,152787,timeout (cpu),5000.09,4997.23,1880444.0,UNKNOWN
212246633,RandomSat/fla-400-7.cnf.bz2,2846281,dimetheus,6791,randomsat,152343,timeout (cpu),5000.08,4997.11,117676.0,UNKNOWN
212246634,RandomSat/fla-400-7.cnf.bz2,2846281,multi-sat,6772,default,152088,complete,743.254,742.821,168392.0,SAT-VERIFIED
212246635,RandomSat/fla-400-7.cnf.bz2,2846281,polypower1.0,7193,default,154337,timeout (cpu),5000.07,4997.23,2089412.0,UNKNOWN
212246636,RandomSat/fla-400-7.cnf.bz2,2846281,polypower2.0,7304,default,154728,timeout (cpu),5000.04,4997.11,2089420.0,UNKNOWN
212246637,RandomSat/fla-400-7.cnf.bz2,2846281,stocBCD,7201,default,154357,timeout (cpu),5000.03,4997.11,114548.0,UNKNOWN
212246638,RandomSat/fla-400-8.cnf.bz2,2846282,cmsat5_agile,7014,default,153826,complete,3525.22,3523.18,241400.0,SAT-VERIFIED
212246639,RandomSat/fla-400-8.cnf.bz2,2846282,CSCCSat,6796,default,152351,timeout (cpu),5000.08,4997.52,1462732.0,UNKNOWN
212246640,RandomSat/fla-400-8.cnf.bz2,2846282,DCCAlm,6816,default,152787,timeout (cpu),5000.0,4997.22,1880444.0,UNKNOWN
212246641,RandomSat/fla-400-8.cnf.bz2,2846282,dimetheus,6791,randomsat,152343,timeout (cpu),5000.1,4997.32,117684.0,UNKNOWN
212246642,RandomSat/fla-400-8.cnf.bz2,2846282,multi-sat,6772,default,152088,complete,879.479,878.97,166380.0,SAT-VERIFIED
212246643,RandomSat/fla-400-8.cnf.bz2,2846282,polypower1.0,7193,default,154337,timeout (cpu),5000.1,4997.23,2089412.0,UNKNOWN
212246644,RandomSat/fla-400-8.cnf.bz2,2846282,polypower2.0,7304,default,154728,timeout (cpu),5000.05,4997.12,2089420.0,UNKNOWN
212246645,RandomSat/fla-400-8.cnf.bz2,2846282,stocBCD,7201,default,154357,timeout (cpu),5000.03,4997.11,114548.0,UNKNOWN
212246646,RandomSat/fla-400-9.cnf.bz2,2846283,cmsat5_agile,7014,default,153826,timeout (cpu),5000.1,4997.23,250708.0,UNKNOWN
212246647,RandomSat/fla-400-9.cnf.bz2,2846283,CSCCSat,6796,default,152351,complete,0.043715,0.043749,113116.0,SAT-VERIFIED
212246648,RandomSat/fla-400-9.cnf.bz2,2846283,DCCAlm,6816,default,152787,complete,0.025918,0.0258479,0.0,SAT-VERIFIED
212246649,RandomSat/fla-400-9.cnf.bz2,2846283,dimetheus,6791,randomsat,152343,complete,0.590151,0.590005,113116.0,SAT-VERIFIED
212246650,RandomSat/fla-400-9.cnf.bz2,2846283,multi-sat,6772,default,152088,complete,1893.05,1891.96,199620.0,SAT-VERIFIED
212246651,RandomSat/fla-400-9.cnf.bz2,2846283,polypower1.0,7193,default,154337,complete,0.416888,0.41669,113116.0,SAT-VERIFIED
212246652,RandomSat/fla-400-9.cnf.bz2,2846283,polypower2.0,7304,default,154728,complete,1.08386,1.08329,2089420.0,SAT-VERIFIED
212246653,RandomSat/fla-400-9.cnf.bz2,2846283,stocBCD,7201,default,154357,complete,0.749111,0.74873,113116.0,SAT-VERIFIED
212246654,RandomSat/fla-450-0.cnf.bz2,2846284,cmsat5_agile,7014,default,153826,complete,1142.67,1142.03,203928.0,SAT-VERIFIED
212246655,RandomSat/fla-450-0.cnf.bz2,2846284,CSCCSat,6796,default,152351,timeout (cpu),5000.1,4997.22,1462468.0,UNKNOWN
212246656,RandomSat/fla-450-0.cnf.bz2,2846284,DCCAlm,6816,default,152787,timeout (cpu),5000.1,4997.51,1339408.0,UNKNOWN
212246657,RandomSat/fla-450-0.cnf.bz2,2846284,dimetheus,6791,randomsat,152343,timeout (cpu),5000.04,4997.11,117824.0,UNKNOWN
212246658,RandomSat/fla-450-0.cnf.bz2,2846284,multi-sat,6772,default,152088,timeout (cpu),5000.08,4996.82,242236.0,UNKNOWN
212246659,RandomSat/fla-450-0.cnf.bz2,2846284,polypower1.0,7193,default,154337,timeout (cpu),5000.02,4997.52,2089280.0,UNKNOWN
212246660,RandomSat/fla-450-0.cnf.bz2,2846284,polypower2.0,7304,default,154728,timeout (cpu),5000.01,4997.12,2089288.0,UNKNOWN
212246661,RandomSat/fla-450-0.cnf.bz2,2846284,stocBCD,7201,default,154357,timeout (cpu),5000.1,4997.11,114548.0,UNKNOWN
212246662,RandomSat/fla-450-1.cnf.bz2,2846285,cmsat5_agile,7014,default,153826,timeout (cpu),5000.04,4997.23,247424.0,UNKNOWN
212246663,RandomSat/fla-450-1.cnf.bz2,2846285,CSCCSat,6796,default,152351,timeout (cpu),5000.04,4997.12,1462468.0,UNKNOWN
212246664,RandomSat/fla-450-1.cnf.bz2,2846285,DCCAlm,6816,default,152787,timeout (cpu),5000.04,4997.11,1339408.0,UNKNOWN
212246665,RandomSat/fla-450-1.cnf.bz2,2846285,dimetheus,6791,randomsat,152343,timeout (cpu),5000.12,4997.22,117848.0,UNKNOWN
212246666,RandomSat/fla-450-1.cnf.bz2,2846285,multi-sat,6772,default,152088,complete,2376.54,2375.17,191004.0,SAT-VERIFIED
212246667,RandomSat/fla-450-1.cnf.bz2,2846285,polypower1.0,7193,default,154337,timeout (cpu),5000.07,4997.22,2089280.0,UNKNOWN
212246668,RandomSat/fla-450-1.cnf.bz2,2846285,polypower2.0,7304,default,154728,timeout (cpu),5000.03,4997.32,2089288.0,UNKNOWN
212246669,RandomSat/fla-450-1.cnf.bz2,2846285,stocBCD,7201,default,154357,timeout (cpu),5000.04,4997.11,114548.0,UNKNOWN
212246670,RandomSat/fla-450-2.cnf.bz2,2846286,cmsat5_agile,7014,default,153826,complete,4433.64,4431.07,233444.0,SAT-VERIFIED
212246671,RandomSat/fla-450-2.cnf.bz2,2846286,CSCCSat,6796,default,152351,timeout (cpu),5000.07,4997.22,1462468.0,UNKNOWN
212246672,RandomSat/fla-450-2.cnf.bz2,2846286,DCCAlm,6816,default,152787,timeout (cpu),5000.01,4997.22,1339408.0,UNKNOWN
212246673,RandomSat/fla-450-2.cnf.bz2,2846286,dimetheus,6791,randomsat,152343,timeout (cpu),5000.08,4997.22,117820.0,UNKNOWN
212246674,RandomSat/fla-450-2.cnf.bz2,2846286,multi-sat,6772,default,152088,timeout (cpu),5000.04,4997.12,260136.0,UNKNOWN
212246675,RandomSat/fla-450-2.cnf.bz2,2846286,polypower1.0,7193,default,154337,timeout (cpu),5000.1,4997.22,2089280.0,UNKNOWN
212246676,RandomSat/fla-450-2.cnf.bz2,2846286,polypower2.0,7304,default,154728,timeout (cpu),5000.09,4997.23,2089288.0,UNKNOWN
212246677,RandomSat/fla-450-2.cnf.bz2,2846286,stocBCD,7201,default,154357,timeout (cpu),5000.09,4997.21,114548.0,UNKNOWN
212246678,RandomSat/fla-450-3.cnf.bz2,2846287,cmsat5_agile,7014,default,153826,timeout (cpu),5000.07,4997.12,226336.0,UNKNOWN
212246679,RandomSat/fla-450-3.cnf.bz2,2846287,CSCCSat,6796,default,152351,complete,4611.45,4608.91,1462732.0,SAT-VERIFIED
212246680,RandomSat/fla-450-3.cnf.bz2,2846287,DCCAlm,6816,default,152787,complete,1063.88,1063.25,1880444.0,SAT-VERIFIED
212246681,RandomSat/fla-450-3.cnf.bz2,2846287,dimetheus,6791,randomsat,152343,timeout (cpu),5000.09,4997.52,117824.0,UNKNOWN
212246682,RandomSat/fla-450-3.cnf.bz2,2846287,multi-sat,6772,default,152088,timeout (cpu),5000.02,4997.12,241804.0,UNKNOWN
212246683,RandomSat/fla-450-3.cnf.bz2,2846287,polypower1.0,7193,default,154337,timeout (cpu),5000.05,4997.11,2089412.0,UNKNOWN
212246684,RandomSat/fla-450-3.cnf.bz2,2846287,polypower2.0,7304,default,154728,timeout (cpu),5000.06,4997.22,2089420.0,UNKNOWN
212246685,RandomSat/fla-450-3.cnf.bz2,2846287,stocBCD,7201,default,154357,timeout (cpu),5000.07,4996.71,114548.0,UNKNOWN
212246686,RandomSat/fla-450-4.cnf.bz2,2846288,cmsat5_agile,7014,default,153826,timeout (cpu),5000.1,4997.23,241016.0,UNKNOWN
212246687,RandomSat/fla-450-4.cnf.bz2,2846288,CSCCSat,6796,default,152351,timeout (cpu),5000.09,4997.52,1462468.0,UNKNOWN
212246688,RandomSat/fla-450-4.cnf.bz2,2846288,DCCAlm,6816,default,152787,timeout (cpu),5000.06,4997.51,1339408.0,UNKNOWN
212246689,RandomSat/fla-450-4.cnf.bz2,2846288,dimetheus,6791,randomsat,152343,timeout (cpu),5000.08,4997.22,117848.0,UNKNOWN
212246690,RandomSat/fla-450-4.cnf.bz2,2846288,multi-sat,6772,default,152088,timeout (cpu),5000.07,4997.23,240200.0,UNKNOWN
212246691,RandomSat/fla-450-4.cnf.bz2,2846288,polypower1.0,7193,default,154337,timeout (cpu),5000.02,4997.11,2089280.0,UNKNOWN
212246692,RandomSat/fla-450-4.cnf.bz2,2846288,polypower2.0,7304,default,154728,timeout (cpu),5000.1,4997.23,2089288.0,UNKNOWN
212246693,RandomSat/fla-450-4.cnf.bz2,2846288,stocBCD,7201,default,154357,timeout (cpu),5000.13,4997.22,114548.0,UNKNOWN
212246694,RandomSat/fla-450-5.cnf.bz2,2846289,cmsat5_agile,7014,default,153826,timeout (cpu),5000.09,4997.62,227320.0,UNKNOWN
212246695,RandomSat/fla-450-5.cnf.bz2,2846289,CSCCSat,6796,default,152351,timeout (cpu),5000.02,4997.11,1462468.0,UNKNOWN
212246696,RandomSat/fla-450-5.cnf.bz2,2846289,DCCAlm,6816,default,152787,timeout (cpu),5000.1,4996.81,1339408.0,UNKNOWN
212246697,RandomSat/fla-450-5.cnf.bz2,2846289,dimetheus,6791,randomsat,152343,timeout (cpu),5000.02,4997.12,117824.0,UNKNOWN
212246698,RandomSat/fla-450-5.cnf.bz2,2846289,multi-sat,6772,default,152088,complete,727.836,727.483,166884.0,SAT-VERIFIED
212246699,RandomSat/fla-450-5.cnf.bz2,2846289,polypower1.0,7193,default,154337,timeout (cpu),5000.02,4997.11,2089280.0,UNKNOWN
212246700,RandomSat/fla-450-5.cnf.bz2,2846289,polypower2.0,7304,default,154728,timeout (cpu),5000.06,4997.24,2089288.0,UNKNOWN
212246701,RandomSat/fla-450-5.cnf.bz2,2846289,stocBCD,7201,default,154357,timeout (cpu),5000.03,4997.11,114548.0,UNKNOWN
212246702,RandomSat/fla-450-6.cnf.bz2,2846290,cmsat5_agile,7014,default,153826,timeout (cpu),5000.07,4997.23,255396.0,UNKNOWN
212246703,RandomSat/fla-450-6.cnf.bz2,2846290,CSCCSat,6796,default,152351,timeout (cpu),5000.01,4997.12,1462468.0,UNKNOWN
212246704,RandomSat/fla-450-6.cnf.bz2,2846290,DCCAlm,6816,default,152787,timeout (cpu),5000.06,4997.12,1339408.0,UNKNOWN
212246705,RandomSat/fla-450-6.cnf.bz2,2846290,dimetheus,6791,randomsat,152343,timeout (cpu),5000.02,4997.22,117852.0,UNKNOWN
212246706,RandomSat/fla-450-6.cnf.bz2,2846290,multi-sat,6772,default,152088,complete,2824.77,2823.14,203080.0,SAT-VERIFIED
212246707,RandomSat/fla-450-6.cnf.bz2,2846290,polypower1.0,7193,default,154337,timeout (cpu),5000.08,4997.11,2089280.0,UNKNOWN
212246708,RandomSat/fla-450-6.cnf.bz2,2846290,polypower2.0,7304,default,154728,timeout (cpu),5000.04,4996.72,2089288.0,UNKNOWN
212246709,RandomSat/fla-450-6.cnf.bz2,2846290,stocBCD,7201,default,154357,timeout (cpu),5000.06,4997.11,114548.0,UNKNOWN
212246710,RandomSat/fla-450-7.cnf.bz2,2846291,cmsat5_agile,7014,default,153826,timeout (cpu),5000.01,4997.52,222516.0,UNKNOWN
212246711,RandomSat/fla-450-7.cnf.bz2,2846291,CSCCSat,6796,default,152351,timeout (cpu),5000.07,4997.11,1462468.0,UNKNOWN
212246712,RandomSat/fla-450-7.cnf.bz2,2846291,DCCAlm,6816,default,152787,timeout (cpu),5000.07,4997.33,1339408.0,UNKNOWN
212246713,RandomSat/fla-450-7.cnf.bz2,2846291,dimetheus,6791,randomsat,152343,timeout (cpu),5000.02,4997.11,117824.0,UNKNOWN
212246714,RandomSat/fla-450-7.cnf.bz2,2846291,multi-sat,6772,default,152088,timeout (cpu),5000.08,4997.23,251532.0,UNKNOWN
212246715,RandomSat/fla-450-7.cnf.bz2,2846291,polypower1.0,7193,default,154337,timeout (cpu),5000.03,4996.72,2089280.0,UNKNOWN
212246716,RandomSat/fla-450-7.cnf.bz2,2846291,polypower2.0,7304,default,154728,timeout (cpu),5000.06,4996.72,2089288.0,UNKNOWN
212246717,RandomSat/fla-450-7.cnf.bz2,2846291,stocBCD,7201,default,154357,timeout (cpu),5000.06,4997.11,114548.0,UNKNOWN
212246718,RandomSat/fla-450-8.cnf.bz2,2846292,cmsat5_agile,7014,default,153826,timeout (cpu),5000.09,4996.82,247744.0,UNKNOWN
212246719,RandomSat/fla-450-8.cnf.bz2,2846292,CSCCSat,6796,default,152351,timeout (cpu),5000.04,4997.42,1462468.0,UNKNOWN
212246720,RandomSat/fla-450-8.cnf.bz2,2846292,DCCAlm,6816,default,152787,timeout (cpu),5000.08,4997.33,1339408.0,UNKNOWN
212246721,RandomSat/fla-450-8.cnf.bz2,2846292,dimetheus,6791,randomsat,152343,timeout (cpu),5000.03,4997.42,117824.0,UNKNOWN
212246722,RandomSat/fla-450-8.cnf.bz2,2846292,multi-sat,6772,default,152088,timeout (cpu),5000.01,4997.12,237536.0,UNKNOWN
212246723,RandomSat/fla-450-8.cnf.bz2,2846292,polypower1.0,7193,default,154337,timeout (cpu),5000.01,4997.11,2089280.0,UNKNOWN
212246724,RandomSat/fla-450-8.cnf.bz2,2846292,polypower2.0,7304,default,154728,timeout (cpu),5000.07,4997.12,2089288.0,UNKNOWN
212246725,RandomSat/fla-450-8.cnf.bz2,2846292,stocBCD,7201,default,154357,timeout (cpu),5000.03,4997.11,114548.0,UNKNOWN
212246726,RandomSat/fla-450-9.cnf.bz2,2846293,cmsat5_agile,7014,default,153826,complete,438.853,438.604,186092.0,SAT-VERIFIED
212246727,RandomSat/fla-450-9.cnf.bz2,2846293,CSCCSat,6796,default,152351,timeout (cpu),5000.03,4997.52,1462468.0,UNKNOWN
212246728,RandomSat/fla-450-9.cnf.bz2,2846293,DCCAlm,6816,default,152787,timeout (cpu),5000.03,4997.11,1339408.0,UNKNOWN
212246729,RandomSat/fla-450-9.cnf.bz2,2846293,dimetheus,6791,randomsat,152343,timeout (cpu),5000.03,4997.11,117848.0,UNKNOWN
212246730,RandomSat/fla-450-9.cnf.bz2,2846293,multi-sat,6772,default,152088,complete,82.5071,82.4659,131600.0,SAT-VERIFIED
212246731,RandomSat/fla-450-9.cnf.bz2,2846293,polypower1.0,7193,default,154337,timeout (cpu),5000.04,4997.11,2089280.0,UNKNOWN
212246732,RandomSat/fla-450-9.cnf.bz2,2846293,polypower2.0,7304,default,154728,timeout (cpu),5000.03,4997.11,2089288.0,UNKNOWN
212246733,RandomSat/fla-450-9.cnf.bz2,2846293,stocBCD,7201,default,154357,timeout (cpu),5000.1,4997.22,114548.0,UNKNOWN
212246734,RandomSat/fla-500-0.cnf.bz2,2846294,cmsat5_agile,7014,default,153826,timeout (cpu),5000.01,4997.22,251432.0,UNKNOWN
212246735,RandomSat/fla-500-0.cnf.bz2,2846294,CSCCSat,6796,default,152351,timeout (cpu),5000.06,4997.52,1462468.0,UNKNOWN
212246736,RandomSat/fla-500-0.cnf.bz2,2846294,DCCAlm,6816,default,152787,timeout (cpu),5000.06,4997.23,1339408.0,UNKNOWN
212246737,RandomSat/fla-500-0.cnf.bz2,2846294,dimetheus,6791,randomsat,152343,timeout (cpu),5000.04,4997.12,118008.0,UNKNOWN
212246738,RandomSat/fla-500-0.cnf.bz2,2846294,multi-sat,6772,default,152088,timeout (cpu),5000.04,4997.33,247996.0,UNKNOWN
212246739,RandomSat/fla-500-0.cnf.bz2,2846294,polypower1.0,7193,default,154337,timeout (cpu),5000.07,4997.32,2089280.0,UNKNOWN
212246740,RandomSat/fla-500-0.cnf.bz2,2846294,polypower2.0,7304,default,154728,timeout (cpu),5000.04,4997.11,2089288.0,UNKNOWN
212246741,RandomSat/fla-500-0.cnf.bz2,2846294,stocBCD,7201,default,154357,timeout (cpu),5000.05,4997.11,114544.0,UNKNOWN
212246742,RandomSat/fla-500-1.cnf.bz2,2846295,cmsat5_agile,7014,default,153826,timeout (cpu),5000.09,4997.23,250184.0,UNKNOWN
212246743,RandomSat/fla-500-1.cnf.bz2,2846295,CSCCSat,6796,default,152351,timeout (cpu),5000.01,4997.41,1462468.0,UNKNOWN
212246744,RandomSat/fla-500-1.cnf.bz2,2846295,DCCAlm,6816,default,152787,timeout (cpu),5000.07,4997.11,1339408.0,UNKNOWN
212246745,RandomSat/fla-500-1.cnf.bz2,2846295,dimetheus,6791,randomsat,152343,timeout (cpu),5000.1,4997.22,117976.0,UNKNOWN
212246746,RandomSat/fla-500-1.cnf.bz2,2846295,multi-sat,6772,default,152088,timeout (cpu),5000.01,4997.33,247556.0,UNKNOWN
212246747,RandomSat/fla-500-1.cnf.bz2,2846295,polypower1.0,7193,default,154337,timeout (cpu),5000.06,4997.11,2089280.0,UNKNOWN
212246748,RandomSat/fla-500-1.cnf.bz2,2846295,polypower2.0,7304,default,154728,timeout (cpu),5000.04,4997.51,2089288.0,UNKNOWN
212246749,RandomSat/fla-500-1.cnf.bz2,2846295,stocBCD,7201,default,154357,timeout (cpu),5000.1,4997.11,114544.0,UNKNOWN
212246750,RandomSat/fla-500-2.cnf.bz2,2846296,cmsat5_agile,7014,default,153826,timeout (cpu),5000.1,4997.23,246264.0,UNKNOWN
212246751,RandomSat/fla-500-2.cnf.bz2,2846296,CSCCSat,6796,default,152351,timeout (cpu),5000.07,4997.42,1462468.0,UNKNOWN
212246752,RandomSat/fla-500-2.cnf.bz2,2846296,DCCAlm,6816,default,152787,timeout (cpu),5000.08,4997.22,1339408.0,UNKNOWN
212246753,RandomSat/fla-500-2.cnf.bz2,2846296,dimetheus,6791,randomsat,152343,timeout (cpu),5000.06,4997.12,117972.0,UNKNOWN
212246754,RandomSat/fla-500-2.cnf.bz2,2846296,multi-sat,6772,default,152088,timeout (cpu),5000.06,4997.23,248424.0,UNKNOWN
212246755,RandomSat/fla-500-2.cnf.bz2,2846296,polypower1.0,7193,default,154337,timeout (cpu),5000.03,4997.52,2089280.0,UNKNOWN
212246756,RandomSat/fla-500-2.cnf.bz2,2846296,polypower2.0,7304,default,154728,timeout (cpu),5000.02,4996.72,2089288.0,UNKNOWN
212246757,RandomSat/fla-500-2.cnf.bz2,2846296,stocBCD,7201,default,154357,timeout (cpu),5000.07,4997.11,114544.0,UNKNOWN
212246758,RandomSat/fla-500-3.cnf.bz2,2846297,cmsat5_agile,7014,default,153826,complete,3049.07,3047.34,212788.0,SAT-VERIFIED
212246759,RandomSat/fla-500-3.cnf.bz2,2846297,CSCCSat,6796,default,152351,timeout (cpu),5000.09,4997.52,1462468.0,UNKNOWN
212246760,RandomSat/fla-500-3.cnf.bz2,2846297,DCCAlm,6816,default,152787,timeout (cpu),5000.05,4997.23,1339408.0,UNKNOWN
212246761,RandomSat/fla-500-3.cnf.bz2,2846297,dimetheus,6791,randomsat,152343,timeout (cpu),5000.09,4997.12,118004.0,UNKNOWN
212246762,RandomSat/fla-500-3.cnf.bz2,2846297,multi-sat,6772,default,152088,timeout (cpu),5000.03,4997.12,245808.0,UNKNOWN
212246763,RandomSat/fla-500-3.cnf.bz2,2846297,polypower1.0,7193,default,154337,timeout (cpu),5000.03,4997.12,2089280.0,UNKNOWN
212246764,RandomSat/fla-500-3.cnf.bz2,2846297,polypower2.0,7304,default,154728,timeout (cpu),5000.02,4997.11,2089288.0,UNKNOWN
212246765,RandomSat/fla-500-3.cnf.bz2,2846297,stocBCD,7201,default,154357,timeout (cpu),5000.02,4997.11,114544.0,UNKNOWN
212246766,RandomSat/fla-500-4.cnf.bz2,2846298,cmsat5_agile,7014,default,153826,timeout (cpu),5000.03,4997.12,247956.0,UNKNOWN
212246767,RandomSat/fla-500-4.cnf.bz2,2846298,CSCCSat,6796,default,152351,timeout (cpu),5000.02,4997.12,1462468.0,UNKNOWN
212246768,RandomSat/fla-500-4.cnf.bz2,2846298,DCCAlm,6816,default,152787,timeout (cpu),5000.1,4997.52,1339408.0,UNKNOWN
212246769,RandomSat/fla-500-4.cnf.bz2,2846298,dimetheus,6791,randomsat,152343,timeout (cpu),5000.13,4997.23,117992.0,UNKNOWN
212246770,RandomSat/fla-500-4.cnf.bz2,2846298,multi-sat,6772,default,152088,timeout (cpu),5000.02,4997.53,241600.0,UNKNOWN
212246771,RandomSat/fla-500-4.cnf.bz2,2846298,polypower1.0,7193,default,154337,timeout (cpu),5000.1,4997.52,2089280.0,UNKNOWN
212246772,RandomSat/fla-500-4.cnf.bz2,2846298,polypower2.0,7304,default,154728,timeout (cpu),5000.04,4996.72,2089288.0,UNKNOWN
212246773,RandomSat/fla-500-4.cnf.bz2,2846298,stocBCD,7201,default,154357,timeout (cpu),5000.03,4997.22,114544.0,UNKNOWN
212246774,RandomSat/fla-500-5.cnf.bz2,2846299,cmsat5_agile,7014,default,153826,timeout (cpu),5000.06,4997.12,222968.0,UNKNOWN
212246775,RandomSat/fla-500-5.cnf.bz2,2846299,CSCCSat,6796,default,152351,timeout (cpu),5000.02,4997.11,1462468.0,UNKNOWN
212246776,RandomSat/fla-500-5.cnf.bz2,2846299,DCCAlm,6816,default,152787,timeout (cpu),5000.03,4997.11,1339408.0,UNKNOWN
212246777,RandomSat/fla-500-5.cnf.bz2,2846299,dimetheus,6791,randomsat,152343,timeout (cpu),5000.1,4997.22,118008.0,UNKNOWN
212246778,RandomSat/fla-500-5.cnf.bz2,2846299,multi-sat,6772,default,152088,timeout (cpu),5000.01,4997.12,248580.0,UNKNOWN
212246779,RandomSat/fla-500-5.cnf.bz2,2846299,polypower1.0,7193,default,154337,timeout (cpu),5000.1,4997.21,2089280.0,UNKNOWN
212246780,RandomSat/fla-500-5.cnf.bz2,2846299,polypower2.0,7304,default,154728,timeout (cpu),5000.09,4997.42,2089288.0,UNKNOWN
212246781,RandomSat/fla-500-5.cnf.bz2,2846299,stocBCD,7201,default,154357,timeout (cpu),5000.05,4997.11,114544.0,UNKNOWN
212246782,RandomSat/fla-500-6.cnf.bz2,2846300,cmsat5_agile,7014,default,153826,timeout (cpu),5000.07,4997.23,251408.0,UNKNOWN
212246783,RandomSat/fla-500-6.cnf.bz2,2846300,CSCCSat,6796,default,152351,timeout (cpu),5000.1,4997.22,1462468.0,UNKNOWN
212246784,RandomSat/fla-500-6.cnf.bz2,2846300,DCCAlm,6816,default,152787,timeout (cpu),5000.06,4997.43,1339408.0,UNKNOWN
212246785,RandomSat/fla-500-6.cnf.bz2,2846300,dimetheus,6791,randomsat,152343,timeout (cpu),5000.12,4997.23,118008.0,UNKNOWN
212246786,RandomSat/fla-500-6.cnf.bz2,2846300,multi-sat,6772,default,152088,timeout (cpu),5000.06,4997.23,236928.0,UNKNOWN
212246787,RandomSat/fla-500-6.cnf.bz2,2846300,polypower1.0,7193,default,154337,timeout (cpu),5000.09,4997.11,2089280.0,UNKNOWN
212246788,RandomSat/fla-500-6.cnf.bz2,2846300,polypower2.0,7304,default,154728,timeout (cpu),5000.03,4997.34,2089288.0,UNKNOWN
212246789,RandomSat/fla-500-6.cnf.bz2,2846300,stocBCD,7201,default,154357,timeout (cpu),5000.03,4997.32,114544.0,UNKNOWN
212246790,RandomSat/fla-500-7.cnf.bz2,2846301,cmsat5_agile,7014,default,153826,timeout (cpu),5000.04,4997.12,251396.0,UNKNOWN
212246791,RandomSat/fla-500-7.cnf.bz2,2846301,CSCCSat,6796,default,152351,timeout (cpu),5000.07,4997.62,1462468.0,UNKNOWN
